id,release_date,revenue,title,vote_average,vote_count
913,8/6/1999,124305181,The Thomas Crown Affair,6.7,349
914,10/15/1940,11000000,The Great Dictator,8.1,756
916,10/17/1968,42300873,Bullitt,7,273
918,3/27/1987,39321715,Blind Date,5.6,115
920,6/8/2006,461983149,Cars,6.6,3991
921,6/2/2005,108539911,Cinderella Man,7.3,630
923,9/2/1978,55000000,Dawn of the Dead,7.4,597
924,3/19/2004,102356381,Dawn of the Dead,6.8,1039
925,6/30/1989,37295445,Do the Right Thing,7.6,301
926,12/23/1999,90683916,Galaxy Quest,6.9,722
927,6/7/1984,153083102,Gremlins,6.9,1629
928,6/15/1990,41482207,Gremlins 2: The New Batch,6.3,664
929,5/20/1998,379014294,Godzilla,5.3,1075
934,4/13/1955,460226,Rififi,7.7,90
935,1/29/1964,9440272,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8,1472
936,12/19/1963,10878107,The Pink Panther,6.9,246
938,12/18/1965,15000000,For a Few Dollars More,7.8,988
941,3/6/1987,120207127,Lethal Weapon,7,1367
942,7/7/1989,227853986,Lethal Weapon 2,6.7,1066
943,5/15/1992,321731527,Lethal Weapon 3,6.4,824
944,7/10/1998,285444603,Lethal Weapon 4,6.3,782
947,12/10/1962,69995385,Lawrence of Arabia,7.8,870
948,10/25/1978,70000000,Halloween,7.4,1066
949,12/15/1995,187436818,Heat,7.7,1886
950,3/23/2006,660940780,Ice Age: The Meltdown,6.5,3034
951,12/21/1990,201957688,Kindergarten Cop,5.8,643
953,5/25/2005,532680671,Madagascar,6.6,3322
954,5/22/1996,457696359,Mission: Impossible,6.7,2677
955,5/24/2000,546388105,Mission: Impossible II,5.9,1966
956,5/3/2006,397850012,Mission: Impossible III,6.5,2062
957,6/24/1987,38119483,Spaceballs,6.7,924
962,6/25/1925,2500000,The Gold Rush,7.7,308
963,11/18/1941,1000000,The Maltese Falcon,7.8,435
966,10/22/1960,4905000,The Magnificent Seven,7.4,472
967,10/6/1960,60000000,Spartacus,7.3,472
968,8/11/1975,46665856,Dog Day Afternoon,7.6,685
978,9/12/1997,131457682,Seven Years in Tibet,7,644
979,5/22/2002,792,Irreversible,7.1,550
982,10/24/1962,96105910,The Manchurian Candidate,7.7,188
984,12/21/1971,35976000,Dirty Harry,7.4,630
985,3/19/1977,7000000,Eraserhead,7.5,500
988,3/16/1979,51718367,The China Syndrome,7,99
990,9/25/1961,7600000,The Hustler,7.6,243
994,12/29/1971,3251794,Straw Dogs,7.2,230
995,3/2/1939,1103757,Stagecoach,7.6,216
996,4/24/1944,2500000,Double Indemnity,8,425
1018,5/16/2001,20117339,Mulholland Drive,7.7,1517
1024,9/2/1994,3049135,Heavenly Creatures,6.9,299
1049,2/5/1993,140081992,Sommersby,6,82
1051,10/9/1971,41158757,The French Connection,7.4,435
1058,5/13/1983,19910002,Breathless,5.6,67
1088,1/30/2003,41400000,Whale Rider,7.1,114
1089,7/12/1991,83531958,Point Break,6.9,861
1090,4/16/1999,18564088,The Thirteenth Floor,6.8,381
1091,6/25/1982,19629760,The Thing,7.8,1629
1092,8/31/1949,596349,The Third Man,7.9,431
1093,1/29/1958,263404,Elevator to the Gallows,7.6,85
1103,5/22/1981,50244700,Escape from New York,6.9,720
1116,6/23/2006,22889018,The Wind That Shakes the Barley,7.1,155
1124,10/19/2006,109676311,The Prestige,8,4510
1125,12/25/2006,154937680,Dreamgirls,6.6,292
1162,5/22/1962,2500000,The Miracle Worker,7.5,65
1164,9/8/2006,135330182,Babel,6.9,1083
1165,9/15/2006,123384128,The Queen,6.8,344
1213,12/25/1999,128798265,The Talented Mr. Ripley,7.1,790
1245,11/5/1993,23237911,The Remains of the Day,7.5,213
1246,12/20/2006,155721132,Rocky Balboa,6.5,858
1247,12/11/2006,59908565,The Good Shepherd,6.3,342
1248,2/6/2007,82169884,Hannibal Rising,6,666
1249,8/31/2006,16803753,Hollywoodland,6.1,101
1250,2/16/2007,228738393,Ghost Rider,5.2,1754
1251,12/19/2006,68673228,Letters from Iwo Jima,7.2,553
1253,12/15/2006,8974829,Breaking and Entering,6.3,64
1255,7/27/2006,88489643,The Host,6.7,546
1257,2/2/2007,69485490,Because I Said So,5.8,194
1259,12/25/2006,49469904,Notes on a Scandal,6.9,239
1262,9/9/2006,53653224,Stranger Than Fiction,7.1,743
1265,2/16/2007,137587063,Bridge to Terabithia,7,1146
1266,4/10/2008,65569869,Street Kings,6.3,369
1267,3/23/2007,169332978,Meet the Robinsons,6.7,787
1268,3/22/2007,229736344,Mr. Beans Holiday,6.1,682
1271,12/9/2006,422610419,300,7,5092
1272,4/5/2007,32017803,Sunshine,7,1210
1273,3/23/2007,95608995,TMNT,6,349
1278,9/1/2003,15121165,The Dreamers,7.2,680
1281,7/3/1997,251212670,Bean,6.3,602
1359,4/13/2000,34266564,American Psycho,7.3,2128
1360,8/29/2002,56298474,Frida,7.3,397
1364,8/24/2001,2628241,Sex and Lucia,6.6,132
1365,11/11/2001,44909486,Monsters Ball,6.6,254
1366,11/21/1976,117235147,Rocky,7.5,1843
1367,6/15/1979,200182160,Rocky II,6.9,948
1368,10/22/1982,125212904,First Blood,7.2,1523
1369,5/21/1985,300400432,Rambo: First Blood Part II,6.3,884
1370,5/24/1988,189015611,Rambo III,5.7,703
1371,5/28/1982,270000000,Rocky III,6.6,894
1372,12/7/2006,170877916,Blood Diamond,7.4,2344
1374,11/21/1985,300473716,Rocky IV,6.6,984
1375,10/18/1990,119946358,Rocky V,5.3,688
1378,5/20/2006,5179037,Shortbus,6.3,141
1381,9/6/2006,15304890,The Fountain,6.8,852
1389,6/26/1998,77745568,Out of Sight,6.5,338
1391,6/8/2001,33616692,Y Tu Mamá También,7.3,321
1392,12/8/2004,3515061,Born into Brothels,6.7,61
1402,12/14/2006,307077295,The Pursuit of Happyness,7.7,2607
1406,6/7/1991,179033791,City Slickers,6.2,232
1408,12/22/1995,10017322,Cutthroat Island,5.7,137
1415,9/5/2003,742898,Party Monster,5.9,60
1417,5/27/2006,83258226,Pans Labyrinth,7.6,3122
1422,10/5/2006,289847354,The Departed,7.9,4455
1427,9/13/2006,132180323,Perfume: The Story of a Murderer,7.1,1198
1428,9/11/2003,98185582,Once Upon a Time in Mexico,6.2,605
1429,12/16/2002,13060843,25th Hour,7.2,640
1430,10/9/2002,35564473,Bowling for Columbine,7.3,467
1433,4/20/2001,6459020,The Devils Backbone,7.2,277
1440,10/6/2006,14821658,Little Children,6.9,243
1441,4/5/2006,5549200,The Contract,5.5,152
1443,4/21/1999,10409377,The Virgin Suicides,7.1,841
1452,6/28/2006,391081192,Superman Returns,5.4,1429
1480,4/23/1958,2247465,Touch of Evil,7.6,292
1487,4/2/2004,99318987,Hellboy,6.5,2278
1491,8/18/2006,86915017,The Illusionist,7.1,1657
1492,10/9/1992,7191399,1492: Conquest of Paradise,6.1,180
1493,12/14/2000,212000000,Miss Congeniality,6.1,987
1495,5/3/2005,211643158,Kingdom of Heaven,6.6,1187
1497,3/22/1991,78000000,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,290
1498,3/30/1990,202000000,Teenage Mutant Ninja Turtles,6.5,486
1499,3/17/1993,42000000,Teenage Mutant Ninja Turtles III,5.1,189
1523,9/1/2006,48027970,The Last King of Scotland,7.4,568
1534,1/11/2007,30822861,Pathfinder,5.4,173
1535,11/18/2001,143049560,Spy Game,6.8,592
1537,4/7/2002,94935764,Changing Lanes,5.9,306
1538,8/4/2004,217764291,Collateral,7,1476
1541,5/24/1991,45361000,Thelma & Louise,7.2,766
1542,2/19/1999,12827813,Office Space,7.4,1068
1544,2/1/2005,2455831,Imagine Me & You,7,181
1546,1/23/2005,1919197,Thumbsucker,6.2,68
1547,7/31/1987,32222567,The Lost Boys,6.8,545
1551,8/9/1990,61489265,Flatliners,6.3,413
1552,7/31/1989,126297830,Parenthood,6.4,177
1555,5/17/2002,3897799,The Spanish Apartment,7,276
1562,4/26/2007,64238440,28 Weeks Later,6.5,1225
1571,6/20/2007,383531464,Live Free or Die Hard,6.4,2122
1572,5/19/1995,366101666,Die Hard: With a Vengeance,6.9,2094
1573,7/2/1990,240031094,Die Hard 2,6.6,1920
1574,12/26/2002,306776732,Chicago,6.9,695
1576,3/15/2002,102984862,Resident Evil,6.4,2100
1577,9/10/2004,129394835,Resident Evil: Apocalypse,6.1,1286
1578,11/14/1980,23000000,Raging Bull,7.7,968
1579,12/7/2006,120175290,Apocalypto,7.3,1252
1580,8/23/1948,2200000,Rope,7.8,539
1581,12/8/2006,194168700,The Holiday,6.7,1259
1584,10/3/2003,131282949,School of Rock,6.8,1454
1585,12/20/1946,9644124,Its a Wonderful Life,8,1103
1586,3/12/2004,92913171,Secret Window,6.4,1007
1587,12/17/1993,10032765,Whats Eating Gilbert Grape,7.5,943
1588,8/25/2000,90449929,Bring It On,5.8,574
1592,4/3/1996,102616183,Primal Fear,7.4,644
1593,10/20/2006,574480841,Night at the Museum,6.4,2949
1594,6/23/1964,12368234,A Shot in the Dark,7.2,115
1597,10/6/2000,330444045,Meet the Parents,6.6,1743
1598,11/15/1991,182300000,Cape Fear,7,692
1600,5/15/1991,1999955,The Double Life of Veronique,7.3,154
1607,9/14/1993,17287898,A Bronx Tale,7.4,447
1613,12/7/2001,14,The 51st State,5.9,173
1619,9/8/2000,19125401,The Way of the Gun,6.4,106
1620,11/21/2007,99965753,Hitman,5.9,982
1621,6/7/1983,90400000,Trading Places,7.1,763
1623,6/20/1980,37121708,Brubaker,7.1,98
1624,3/21/1997,302710615,Liar Liar,6.4,1456
1626,9/20/1962,24517,Vivre Sa Vie,7.6,105
1630,10/12/1996,20300385,The People vs. Larry Flynt,6.8,257
1632,12/8/1988,34604000,Mississippi Burning,7.4,336
1633,12/27/1991,119418501,Fried Green Tomatoes,7.6,298
1634,7/16/1993,153698625,Free Willy,6,429
1635,7/20/2005,162949164,The Island,6.5,1813
1636,10/19/2000,90383208,Bedazzled,5.6,526
1637,6/9/1994,350448145,Speed,6.8,1814
1639,6/13/1997,164508066,Speed 2: Cruise Control,4.1,439
1640,1/13/2004,98410061,Crash,7.2,1172
1641,3/12/1999,93888180,Forces of Nature,5.1,141
1642,7/28/1995,110627965,The Net,5.6,359
1643,10/14/1972,36144000,Last Tango in Paris,7.1,240
1645,7/24/1996,152266007,A Time to Kill,7,522
1646,1/5/2007,41170784,Freedom Writers,7.6,368
1647,1/31/2003,101191884,The Recruit,6.2,545
1648,2/17/1989,40485039,Bill & Teds Excellent Adventure,6.7,464
1653,2/6/2004,16756372,The Motorcycle Diaries,7.2,295
1654,6/15/1967,45300000,The Dirty Dozen,7.5,309
1656,10/24/2005,142400065,The Legend of Zorro,5.9,909
1665,5/13/2005,1928985,Last Days,5.3,95
1667,1/26/2005,127392239,March of the Penguins,6.9,371
1669,3/2/1990,199200000,The Hunt for Red October,7.2,971
1675,5/24/1973,17808,Day for Night,8,100
1677,10/29/2004,124731534,Ray,7.2,481
1683,4/5/2007,62771059,The Reaping,5.4,209
1685,5/1/1970,18999718,Beneath the Planet of the Apes,6.2,370
1687,5/20/1971,12348905,Escape from the Planet of the Apes,6.3,270
1688,6/29/1972,9700000,Conquest of the Planet of the Apes,6.1,243
1689,12/1/1993,4858139,Little Buddha,6,76
1690,1/6/2005,80578934,Hostel,5.7,913
1691,6/8/2007,35619521,Hostel: Part II,5.6,464
1694,10/18/1985,2023414,Re-Animator,7,263
1700,11/28/1990,61276872,Misery,7.6,1085
1701,6/1/1997,224012234,Con Air,6.5,1289
1705,6/15/1973,8844595,Battle for the Planet of the Apes,5.5,220
1712,10/10/1956,35000000,Giant,7.5,169
1713,6/7/1991,32482682,Jungle Fever,6,71
1715,12/17/1999,88545092,The Cider House Rules,6.9,285
1717,9/10/2006,9450897,All the Kings Men,5.7,95
1722,8/17/2001,62112895,Captain Corellis Mandolin,5.6,146
1724,6/12/2008,163712074,The Incredible Hulk,6.1,3086
1725,10/18/1961,43656822,West Side Story,7,399
1726,4/30/2008,585174222,Iron Man,7.4,8951
1729,4/18/2008,127906624,The Forbidden Kingdom,6.3,476
1730,9/6/2006,849055,INLAND EMPIRE,7.1,249
1734,4/28/2001,433013274,The Mummy Returns,6,2258
1735,7/1/2008,401128639,The Mummy: Tomb of the Dragon Emperor,5.2,1418
1738,4/24/2007,76066841,Next,5.9,880
1770,10/25/1996,16900000,Michael Collins,6.8,98
1771,7/22/2011,370569774,Captain America: The First Avenger,6.6,7174
1775,6/8/1995,178104,Canadian Bacon,5.9,57
1777,6/25/2004,119114517,Fahrenheit 9/11,6.9,403
1779,9/1/1989,6706368,Roger & Me,7.4,92
1781,1/24/2006,46243000,An Inconvenient Truth,6.7,257
1788,2/17/1984,80035402,Footloose,6.4,525
1791,5/14/2001,9801375,The Piano Teacher,7.2,197
1792,12/10/2003,33828318,Stuck on You,5.1,194
1807,5/18/2003,10012022,Elephant,7,410
1808,10/23/1998,1053788,Velvet Goldmine,6.9,119
1813,10/17/1997,152944660,The Devils Advocate,7.2,1414
1817,9/9/2002,97837138,Phone Booth,6.7,1087
1824,2/13/2004,196482882,50 First Dates,6.6,2161
1825,2/13/1987,16057580,Over the Top,5.7,331
1826,6/15/2005,23727301,Russian Dolls,6.8,156
1830,9/16/2005,24127895,Lord of War,7,1356
1832,11/12/1999,30652890,Dogma,6.8,842
1833,11/23/2005,31670620,Rent,6.7,159
1844,4/29/1999,212404396,Entrapment,6,613
1845,2/9/2007,19776159,2 Days in Paris,6.3,106
1850,12/22/1999,47434430,Man on the Moon,6.9,444
1852,8/9/2006,162945894,World Trade Center,5.9,461
1857,8/8/1986,5849647,The Transformers: The Movie,7.1,134
1858,6/27/2007,709709780,Transformers,6.6,4113
1859,10/6/1939,2279000,Ninotchka,7.3,77
1865,5/14/2011,1045713802,Pirates of the Caribbean: On Stranger Tides,6.4,5068
1878,5/22/1998,10680275,Fear and Loathing in Las Vegas,7.2,1321
1879,12/11/1967,56666667,Guess Whos Coming to Dinner,7.6,174
1880,8/10/1984,38376497,Red Dawn,6.4,217
1883,11/18/1992,48169908,Malcolm X,7.3,377
1885,6/22/1984,90815558,The Karate Kid,6.9,913
1887,5/24/2006,60474340,Marie Antoinette,6.5,662
1890,9/13/1986,31853080,Children of a Lesser God,6.9,72
1891,5/17/1980,538400000,The Empire Strikes Back,8.2,5998
1892,5/23/1983,572700000,Return of the Jedi,7.9,4763
1893,5/19/1999,924317558,Star Wars: Episode I - The Phantom Menace,6.4,4526
1894,5/15/2002,649398328,Star Wars: Episode II - Attack of the Clones,6.4,4074
1895,5/17/2005,850000000,Star Wars: Episode III - Revenge of the Sith,7.1,4200
1900,12/27/2000,207515725,Traffic,6.9,573
1902,12/19/1997,368234,Open Your Eyes,7.4,211
1903,12/10/2001,203388341,Vanilla Sky,6.5,1100
1904,12/6/2005,162242962,Memoirs of a Geisha,7.3,670
1907,2/11/2000,144056873,The Beach,6.3,1271
1909,10/1/1994,22200000,Don Juan DeMarco,6.3,184
1911,8/27/1999,61698899,The 13th Warrior,6.4,524
1913,9/3/2004,38535221,The Sea Inside,7.2,224
1921,2/16/2001,65754228,Sweet November,6.4,292
1923,6/3/1992,4160851,Twin Peaks: Fire Walk with Me,7.3,429
1924,12/13/1978,300218018,Superman,6.9,1042
1927,6/19/2003,245360480,Hulk,5.3,1571
1930,6/27/2012,752215857,The Amazing Spider-Man,6.5,6734
1931,5/16/2007,75511123,Stomp the Yard,6.1,90
1934,12/11/1998,289317794,Shakespeare in Love,6.8,831
1939,10/11/1944,2000000,Laura,7.6,173
1945,12/23/1994,106683817,Nell,6.1,128
1946,4/14/1999,2856712,eXistenZ,6.7,487
1947,9/9/2005,18618284,An Unfinished Life,6.7,165
1948,8/31/2006,42931041,Crank,6.6,1172
1949,3/2/2007,84785914,Zodiac,7.3,2080
1950,5/1/2007,5761917,Lucky You,5.4,83
1951,5/16/2005,674918,Manderlay,6.9,81
1954,1/22/2004,96060858,The Butterfly Effect,7.3,2119
1955,10/2/1980,26010864,The Elephant Man,7.9,740
1957,5/24/2002,51801187,Enough,6.2,268
1961,10/1/2007,173066,My Name Is Bruce,5.9,107
1965,6/5/1998,128038368,A Perfect Murder,6.3,320
1966,11/21/2004,167298192,Alexander,5.6,957
1968,2/14/1997,29481428,Fools Rush In,5.8,133
1969,1/18/2006,10496317,Bandidas,5.8,319
1970,10/22/2004,183474602,The Grudge,5.8,889
1975,10/13/2006,39143839,The Grudge 2,5.3,288
1977,5/12/2009,38610009,The Grudge 3,5.3,150
1979,6/13/2007,289047763,Fantastic 4: Rise of the Silver Surfer,5.4,2648
1985,8/31/2005,82466670,The Constant Gardener,6.9,428
1988,1/1/2007,18928871,A Mighty Heart,6.7,97
1989,5/16/2007,21786738,My Blueberry Nights,6.1,197
1990,5/21/2007,486021,Paranoid Park,6.3,126
1991,5/21/2007,25037897,Death Proof,6.7,1359
1995,6/11/2001,274703340,Lara Croft: Tomb Raider,5.7,2235
1996,7/21/2003,156505388,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443
1997,4/7/2004,62172050,Two Brothers,6.9,185
2001,5/25/2007,54926886,We Own the Night,6.5,327
2005,5/28/1992,231605150,Sister Act,6.5,713
2007,12/30/1992,7286388,Lorenzos Oil,6.6,108
2013,5/22/2007,19777647,The Diving Bell and the Butterfly,7.5,290
2014,9/27/2007,17804565,The Edge of Heaven,6.6,68
2016,5/25/2006,22963701,Days of Glory,6.7,96
2018,1/26/2001,94728529,The Wedding Planner,5.4,433
2019,8/20/1993,74189677,Hard Target,6.1,237
2020,11/5/1999,36911617,The Bachelor,4.5,84
2022,6/28/2002,171269535,Mr. Deeds,5.6,660
2023,3/5/2004,108103450,Hidalgo,6.5,321
2024,6/28/2000,215294342,The Patriot,6.8,1130
2026,3/10/2005,77944725,Hostage,6.2,519
2028,4/14/1989,20036737,Say Anything...,7.2,244
2034,10/5/2001,104876233,Training Day,7.3,1665
2039,12/18/1987,80640528,Moonstruck,6.7,173
2043,4/6/2001,105178561,Along Came a Spider,6.1,408
2044,6/16/2006,114830111,The Lake House,6.5,689
2046,12/22/2000,12008642,The Gift,6.4,288
2054,12/29/1995,106269971,Mr. Hollands Opus,6.9,115
2055,8/29/2003,68296293,Open Range,7,268
2056,1/26/2003,8679814,The Station Agent,7.4,213
2057,8/3/2001,35402320,Original Sin,5.8,200
2058,5/23/1997,34673095,Addicted to Love,6.1,112
2059,11/19/2004,347451894,National Treasure,6.4,1974
2062,6/22/2007,623722818,Ratatouille,7.5,4510
2064,4/21/1995,182057016,While You Were Sleeping,6.5,340
2067,3/10/2000,60874615,Mission to Mars,5.7,374
2069,2/18/2000,106371651,The Whole Nine Yards,6.3,540
2074,3/22/1996,14702438,Flirting with Disaster,6.3,66
2075,6/14/1985,26657534,Prizzis Honor,6.5,82
2080,4/28/2009,373062864,X-Men Origins: Wolverine,6.2,4086
2082,8/31/2007,80253908,Halloween,5.9,510
2085,3/20/2000,91036760,Romeo Must Die,6,334
2086,11/22/1995,8175346,Nick of Time,6.1,190
2087,2/11/1994,30,The Getaway,5.4,81
2099,6/6/1986,16209459,Raw Deal,5.5,159
2100,10/19/2001,27642707,The Last Castle,7,290
2103,11/27/2002,30002758,Solaris,5.9,378
2105,7/9/1999,235483004,American Pie,6.4,2358
2108,2/15/1985,51525171,The Breakfast Club,7.8,2189
2109,9/18/1998,244386864,Rush Hour,6.8,1254
2112,2/5/1999,161626121,Payback,6.7,557
2114,7/2/2001,85131830,Final Fantasy: The Spirits Within,5.9,441
2116,10/3/2003,55495563,Out of Time,6.1,305
2118,9/19/1997,126216940,L.A. Confidential,7.7,1340
2119,6/27/1990,157920733,Days of Thunder,5.9,359
2122,4/7/2004,26155781,The Whole Ten Yards,5.5,282
2124,8/19/1994,19726050,Color of Night,5.4,117
2133,3/15/2000,325756637,The Perfect Storm,6.2,609
2135,3/4/2002,123729176,The Time Machine,5.8,644
2140,7/6/2001,64437847,Kiss of the Dragon,6.4,304
2142,8/15/1997,44862187,Cop Land,6.6,384
2148,12/14/1984,25928721,The Cotton Club,6.5,71
2149,1/15/1993,13273595,Body of Evidence,4.5,57
2155,2/25/2000,32168970,Reindeer Games,5.3,175
2157,4/3/1998,136159423,Lost in Space,5,395
2161,8/24/1966,12000000,Fantastic Voyage,6.7,108
2163,5/2/1997,50159144,Breakdown,6.6,202
2164,10/27/1994,196567262,Stargate,6.8,942
2171,7/27/2001,295206,Wet Hot American Summer,6.4,271
2176,9/14/2001,23619609,The Glass House,5.4,203
2179,11/22/2006,13405595,Tenacious D in The Pick of Destiny,6.5,419
2185,4/5/2002,8493890,Big Trouble,6.3,82
2196,2/9/2007,46,Death at a Funeral,6.9,508
2207,3/1/2006,65664721,16 Blocks,6.2,675
2210,9/8/1988,3916303,Earth Girls Are Easy,5.5,110
2212,1/31/1997,1179002,Nightwatch,6.2,104
2239,2/16/2007,60641,Hallam Foe,6.8,51
2246,9/29/1993,46405336,Malice,5.9,105
2251,5/10/2002,119137784,Unfaithful,6.3,282
2252,9/14/2007,55112356,Eastern Promises,7.2,867
2253,12/25/2008,200276000,Valkyrie,6.7,1195
2255,4/4/1997,12021272,Chasing Amy,6.7,441
2260,5/30/2003,3117985,Capturing the Friedmans,7.4,112
2267,2/9/2007,27297451,The Last Mimzy,5.9,116
2268,12/4/2007,372234864,The Golden Compass,5.8,1347
2269,1/1/2006,38862717,Day Watch,6.2,170
2270,8/9/2007,135560026,Stardust,7.2,1215
2275,6/18/1999,149705852,The Generals Daughter,6.1,209
2277,12/17/1999,93700000,Bicentennial Man,6.9,998
2280,6/3/1988,151668774,Big,6.9,1022
2284,11/14/2007,69474661,Mr. Magoriums Wonder Emporium,6,365
2288,12/1/2004,115505027,Closer,6.7,845
2289,12/24/2003,173013509,Cold Mountain,6.7,545
2291,11/2/1990,25965144,Jacobs Ladder,7.3,376
2292,9/13/1994,3151130,Clerks,7.4,769
2293,10/20/1995,2122561,Mallrats,6.8,400
2294,8/22/2001,33788161,Jay and Silent Bob Strike Back,6.4,491
2295,5/25/2006,26888376,Clerks II,6.9,407
2300,11/15/1996,250200000,Space Jam,6.5,1335
2309,12/11/2008,57490374,Inkheart,6,610
2310,11/5/2007,195735876,Beowulf,5.5,855
2320,3/15/1996,121969216,Executive Decision,5.8,261
2321,8/19/1988,21486757,Married to the Mob,5.8,67
2322,9/9/1992,105232691,Sneakers,6.7,301
2323,4/21/1989,84431625,Field of Dreams,7.1,383
2330,4/4/1998,268254,Taxi,6.5,653
2332,3/24/2000,60726164,Taxi 2,6.1,430
2334,1/29/2003,65497208,Taxi 3,5.5,367
2355,3/23/2007,22222308,Reign Over Me,7.1,340
2357,9/11/2006,580527,10 Items or Less,6.6,50
2359,5/18/2007,24538513,Sicko,7.3,241
2360,1/24/2000,26330482,Saving Grace,6.3,115
2370,12/18/1969,6000000,Topaz,6.1,78
2383,10/21/1988,138241022,The Bear,6.9,85
2395,1/13/2008,132900000,Asterix at the Olympic Games,5,486
2436,11/4/1994,2341309,Double Dragon,3.9,65
2453,8/23/1991,7434726,Harley Davidson and the Marlboro Man,6.1,86
2454,5/15/2008,419651413,The Chronicles of Narnia: Prince Caspian,6.3,1668
2486,12/14/2006,249288105,Eragon,4.9,990
2493,9/18/1987,30857814,The Princess Bride,7.6,1518
2501,6/14/2002,214034224,The Bourne Identity,7.3,3640
2502,7/23/2004,288500217,The Bourne Supremacy,7.2,2873
2503,8/3/2007,442824138,The Bourne Ultimatum,7.3,2938
2539,12/17/2004,55041367,Spanglish,5.8,375
2565,3/9/1990,39404261,Joe Versus the Volcano,5.5,150
2567,12/17/2004,102000000,The Aviator,7,1526
2575,2/11/2001,28008462,The Tailor of Panama,6.2,97
2604,12/20/1989,161001698,Born on the Fourth of July,6.7,403
2605,5/9/1986,40697761,Short Circuit,6.4,535
2610,10/21/2005,11588205,Shopgirl,5.7,80
2612,10/12/1990,15379253,Mr. Destiny,6.1,60
2614,6/30/1987,25893810,Innerspace,6.6,336
2616,8/16/1989,79258538,Uncle Buck,6.6,338
2617,6/17/1988,43455230,The Great Outdoors,6.4,155
2619,3/9/1984,69821334,Splash,6.1,328
2621,4/7/2000,36609995,Return to Me,6.1,68
2623,7/28/1982,129795554,An Officer and a Gentleman,6.8,219
2636,10/7/1994,170362582,The Specialist,5.5,317
2637,1/25/2002,55157539,The Mothman Prophecies,6.1,307
2639,8/26/1997,10686841,Deconstructing Harry,7.3,188
2640,10/1/1988,1108462,Heathers,7.3,387
2642,12/19/2002,93354918,Two Weeks Notice,5.9,505
2649,9/12/1997,109423648,The Game,7.5,1556
2652,1/14/2005,7022209,Hard Candy,6.8,726
2654,12/12/1994,8946600,In the Mouth of Madness,7.1,307
